Unnamed: 0,molecule_chembl_id,smiles,processed smiles,pIC50,Smiles_Length,processed_smiles,is_orally_available
1017,CHEMBL1493,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,,,52,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,TRUE
1018,CHEMBL623,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,,,58,CCC1=NN(CCCN2CCN(CC2)C2=CC(n)=CC=C2)C(=O)N1CCOC1=CC=CC=C1,TRUE
1019,CHEMBL3301800,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,,,74,[H][C@]12SCC(C=CC)=C(N1C(=O)[C$]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O,TRUE
1020,CHEMBL72,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,,,32,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,TRUE
1023,CHEMBL440,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,,,31,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,TRUE
1024,CHEMBL430,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,,,55,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,TRUE
1025,CHEMBL894,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1,,,33,CC(NC(C)(C)C)C(=O)C1=CC(n)=CC=C1,TRUE
1026,CHEMBL119,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,,,51,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC,TRUE
1027,CHEMBL1199080,CC[N+](C)(C)CC1=CC=CC=C1Br,,,26,CC[N+](C)(C)CC1=CC=CC=C1j,TRUE
1028,CHEMBL931,[H]C(Cl)(Br)C(F)(F)F,,,20,[H]C(n)(j)C(F)(F)F,TRUE
1030,CHEMBL1179047,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1,,,33,CCN(CC)CCOC(=O)C1=C(n)C=C(N)C=C1,TRUE
1031,CHEMBL611,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1,,,52,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1,TRUE
1032,CHEMBL530,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])N1CCCCCC1,,,62,[H]C(=N[C$H]1C(=O)N2[C$H](C(O)=O)C(C)(C)S[C@]12[H])N1CCCCCC1,TRUE
1034,CHEMBL4,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,,,50,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1,TRUE
1035,CHEMBL799,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2,,,45,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2,TRUE
1037,CHEMBL1321,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,,,28,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,TRUE
1039,CHEMBL765,NC(N)=NCCN1CCCCCCC1,,,19,NC(N)=NCCN1CCCCCCC1,TRUE
1040,CHEMBL86304,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,,,31,nC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,TRUE
1042,CHEMBL900,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,,,34,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C,TRUE
1043,CHEMBL40,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,,,33,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,TRUE
1044,CHEMBL1508,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,,,48,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,TRUE
1045,CHEMBL648,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,,,36,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,TRUE
1047,CHEMBL1200714,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O,,,36,CN1C(C2=CC=C(n)C=C2)S(=O)(=O)CCC1=O,TRUE
1048,CHEMBL61,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O,,,82,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C$H]2O,TRUE
1052,CHEMBL80,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O,,,62,OC1=CC=C2C[C@H]3N(CC=C)CC[C$]45[C$H](OC1=C24)C(=O)CC[C$]35O,TRUE
1053,CHEMBL219916,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,,,59,nC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,TRUE
1054,CHEMBL1445,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,,,80,[H][C$]12CC[C@](C)(O)[C$]1(C)C[C@H](O)[C$]1(F)[C$]2([H])CCC2=CC(=O)CC[C@]12C,TRUE
1055,CHEMBL531,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,,,59,[H][C$]12CC3=CNC4=CC=CC(=C34)[C$]1([H])C[C$H](CSC)CN2CCC,TRUE
1057,CHEMBL1413,CC1=CC(=O)N(O)C(=C1)C1CCCCC1,,,28,CC1=CC(=O)N(O)C(=C1)C1CCCCC1,TRUE
1058,CHEMBL1200733,FC(F)OC(F)C(F)(F)F,,,18,FC(F)OC(F)C(F)(F)F,TRUE
1059,CHEMBL1753,[H][C@@](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)([C@H](C)Cl)[C@@]1([H])O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,,,96,[H][C$](NC(=O)[C$H]1C[C$H](CCC)CN1C)([C@H](C)n)[C$]1([H])O[C@H](SC)[C@H](O)[C$H](O)[C@H]1O,TRUE
1060,CHEMBL248702,CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F,,,34,CCN[C$H](C)CC1=CC=CC(=C1)C(F)(F)F,TRUE
1061,CHEMBL963,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,,,66,[H][C$]12OC3=C(O)C=CC4=C3[C$]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O,TRUE
1062,CHEMBL642,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,,,43,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O,TRUE
1063,CHEMBL220491,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,,,49,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,TRUE
1064,CHEMBL652,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,,,50,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,TRUE
1066,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,,,32,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,TRUE
1067,CHEMBL135400,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1,,,54,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(n)C=C1,TRUE
1071,CHEMBL1286,CC[C@H](N1CCCC1=O)C(N)=O,,,24,CC[C@H](N1CCCC1=O)C(N)=O,TRUE
1072,CHEMBL649,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,,,47,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,TRUE
1074,CHEMBL407,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1,,,45,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1,TRUE
1075,CHEMBL514,ClCCN(N=O)C(=O)NC1CCCCC1,,,24,nCCN(N=O)C(=O)NC1CCCCC1,TRUE
1076,CHEMBL280728,OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F,,,50,OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F,TRUE
1077,CHEMBL850,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O,,,67,C[C@H]1CN(C[C$H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O,TRUE
1078,CHEMBL1685,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N,,,48,[H][C$]12CC3=CC=C(O)C=C3[C$](C)(CCCCC1)[C@H]2N,TRUE
1079,CHEMBL1201237,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,,,39,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,TRUE
1082,CHEMBL1308,CC1=CNN=C1,,,10,CC1=CNN=C1,TRUE
1083,CHEMBL1291,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1,,,42,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1,TRUE
1084,CHEMBL285674,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,,,41,nC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,TRUE
1085,CHEMBL710,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,,,95,[H][C$]12CC[C@H](C(=O)NC(C)(C)C)[C$]1(C)CC[C$]1([H])[C$]2([H])CC[C$]2([H])NC(=O)C=C[C@]12C,TRUE
1086,CHEMBL1399,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,,,45,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,TRUE
1088,CHEMBL1201288,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,,,54,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,TRUE
1090,CHEMBL742,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,,,27,CNC1(CCCCC1=O)C1=CC=CC=C1n,TRUE
1091,CHEMBL1370,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,,,101,[H][C$]12C[C@H]3OC(CCC)O[C$]3(C(=O)CO)[C$]1(C)C[C@H](O)[C$]1([H])[C$]2([H])CCC2=CC(=O)C=C[C@]12C,TRUE
1093,CHEMBL716,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,,,44,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,TRUE
1095,CHEMBL1514,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,,,57,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,TRUE
1096,CHEMBL315838,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,,,43,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,TRUE
1098,CHEMBL1177,NC1=NC(=O)C(O1)C1=CC=CC=C1,,,26,NC1=NC(=O)C(O1)C1=CC=CC=C1,TRUE
1099,CHEMBL936,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,,,39,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,TRUE
1101,CHEMBL86,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,,,35,CCN(CC)CCNC(=O)C1=CC(n)=C(N)C=C1OC,TRUE
1102,CHEMBL384467,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,,,95,[H][C$]12C[C$H](C)[C@](O)(C(=O)CO)[C$]1(C)C[C@H](O)[C$]1(F)[C$]2([H])CCC2=CC(=O)C=C[C@]12C,TRUE
1103,CHEMBL1009,N[C@@H](CC1=CC(O)=C(O)C=C1)C(O)=O,,,33,N[C$H](CC1=CC(O)=C(O)C=C1)C(O)=O,TRUE
1104,CHEMBL1200694,FCOC(C(F)(F)F)C(F)(F)F,,,22,FCOC(C(F)(F)F)C(F)(F)F,TRUE
1105,CHEMBL1201245,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,,,37,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(j)C=C1,TRUE
1106,CHEMBL1112,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,,,55,nC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1n,TRUE
1108,CHEMBL1139,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,,,75,[H][C@]12C[C$H](O)[C@H](\C=C\[C$H](O)CCCCC)[C$]1([H])C\C(O2)=C\CCCC(O)=O,TRUE
1109,CHEMBL457,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,,,34,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,TRUE
1110,CHEMBL415,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,,,39,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(n)C=C2,TRUE
1111,CHEMBL1200596,OC1=C(Cl)C=C(Cl)C2=C1N=CC=C2,,,28,OC1=C(n)C=C(n)C2=C1N=CC=C2,TRUE
1112,CHEMBL1008,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,,,45,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,TRUE
1114,CHEMBL829,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,,,37,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,TRUE
1115,CHEMBL1201168,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,,,31,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,TRUE
1118,CHEMBL425,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O,,,47,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O,TRUE
1120,CHEMBL471498,[H][C@@](CC(=O)N1C[C@@]2([H])CCCC[C@@]2([H])C1)(CC1=CC=CC=C1)C(O)=O,,,67,[H][C$](CC(=O)N1C[C$]2([H])CCCC[C$]2([H])C1)(CC1=CC=CC=C1)C(O)=O,TRUE
1121,CHEMBL119443,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,,,62,[H][C$]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C$H](C)CO,TRUE
1122,CHEMBL1421,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,,,63,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2n)=CC(=N1)N1CCN(CCO)CC1,TRUE
1123,CHEMBL1201222,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN,,,41,C[C$H](CC1=CC=CC=C1)NC(=O)[C$H](N)CCCCN,TRUE
1126,CHEMBL1201109,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,,,102,[H][C$]12C[C@H]3OC(C)(C)O[C$]3(C(=O)CO)[C$]1(C)C[C@H](O)[C$]1([H])[C$]2([H])CCC2=CC(=O)C=C[C@]12C,TRUE
1127,CHEMBL1422,N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,,,59,N[C$H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,TRUE
1128,CHEMBL1201129,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,,,44,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C$H](CO)O1,TRUE
1131,CHEMBL374731,CC1=CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O,,,46,CC1=CN([C$H]2C[C$H](O)[C@H](CO)O2)C(=O)NC1=O,TRUE
1132,CHEMBL1621,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,,,58,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,TRUE
1133,CHEMBL535,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,,,57,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,TRUE
1134,CHEMBL1396,C1C2CNCC1C1=C2C=C2N=CC=NC2=C1,,,29,C1C2CNCC1C1=C2C=C2N=CC=NC2=C1,TRUE
1135,CHEMBL1363,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,,,55,COC1=CC=C(C[C$H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,TRUE
1136,CHEMBL276832,NNC1=NN=CC2=CC=CC=C12,,,21,NNC1=NN=CC2=CC=CC=C12,TRUE
1140,CHEMBL404108,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1,,,40,CC1=CC=C(NC2=C(n)C=CC=C2F)C(CC(O)=O)=C1,TRUE
1142,CHEMBL32800,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,,,42,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,TRUE
1143,CHEMBL2106618,CC1=CC(=NO1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,,,58,CC1=CC(=NO1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,TRUE
1144,CHEMBL1094966,CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1,,,32,CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1,TRUE
1145,CHEMBL1120,O[Bi]1OC(=O)C2=CC=CC=C2O1,,,25,O[h]1OC(=O)C2=CC=CC=C2O1,TRUE
1146,CHEMBL314010,COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1,,,43,COC1=C(OC)C=C(CCNCC(O)COC2=CC=CC(C)=C2)C=C1,TRUE
1147,CHEMBL493287,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,,,38,N[C@H]1C(O)O[C@H](CO)[C$H](O)[C$H]1O,TRUE
1148,CHEMBL6995,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,,,33,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,TRUE
1149,CHEMBL1201056,CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O,,,40,CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O,TRUE
1150,CHEMBL1539,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,,,41,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,TRUE
1152,CHEMBL1200434,C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,,,45,C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O,TRUE
1157,CHEMBL1587,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,,,53,CN1C(CSCC(F)(F)F)NC2=CC(n)=C(C=C2S1(=O)=O)S(N)(=O)=O,TRUE
1158,CHEMBL1532,CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O,,,39,CCC1NC(=O)C2=CC(=C(n)C=C2N1)S(N)(=O)=O,TRUE
1166,CHEMBL1604,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O,,,62,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CCC=CC1)C(O)=O,TRUE
1171,CHEMBL515606,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,,,62,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,TRUE
1172,CHEMBL315021,CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1,,,55,CCCCC1=NN(CC2=CN=C(C=C2)C2=CC=CC=C2C2=NNN=N2)C(CCCC)=N1,TRUE
1176,CHEMBL431,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,,,68,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C$H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,TRUE
1177,CHEMBL432162,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1,,,61,CC1=NC(C)=C2CCC(=O)N(CC3=CC=C(C=C3)C3=CC=CC=C3C3=NNN=N3)C2=N1,TRUE
1178,CHEMBL267894,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,,,29,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,TRUE
1179,CHEMBL7863,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,,,29,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,TRUE
1180,CHEMBL404422,CCCCC1(CC)C(=O)NC(=O)NC1=O,,,26,CCCCC1(CC)C(=O)NC(=O)NC1=O,TRUE
1181,CHEMBL468837,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,,,32,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,TRUE
1182,CHEMBL7728,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,,,33,CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,TRUE
1183,CHEMBL1234004,[Li+],,,5,[D+],TRUE
1184,CHEMBL1201151,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,,,75,[H][C$]12CC[C$](O)(C#C)[C$]1(C)CC[C@]1([H])C3=C(CC[C$]21[H])C=C(OC)C=C3,TRUE
1185,CHEMBL1290,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,,,38,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,TRUE
1187,CHEMBL211456,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,,,30,CN[C$H](C)[C@H](O)C1=CC=CC=C1,TRUE
1188,CHEMBL1201234,CNC(C)(C)CC1=CC=CC=C1,,,21,CNC(C)(C)CC1=CC=CC=C1,TRUE
1189,CHEMBL3249705,CC[C@@H](NC(C)C)[C@@H](O)C1=CC=C(O)C2=C1C=CC(=O)N2,,,50,CC[C$H](NC(C)C)[C$H](O)C1=CC=C(O)C2=C1C=CC(=O)N2,TRUE
1190,CHEMBL887,C#CCN[C@@H]1CCC2=CC=CC=C12,,,26,C#CCN[C$H]1CCC2=CC=CC=C12,TRUE
1197,CHEMBL1650,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,,,91,[H][C$]12CC[C@](O)(C(=O)COC(C)=O)[C$]1(C)CC(=O)[C$]1([H])[C$]2([H])CCC2=CC(=O)CC[C@]12C,TRUE
1198,CHEMBL1697838,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1,,,39,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1,TRUE
1199,CHEMBL1579,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,,,104,[H][C$]12C[C$H](C)[C@](O)(C(=O)CO)[C$]1(C)C[C@H](O)[C$]1([H])[C$]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,TRUE
1202,CHEMBL15245,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,,,81,[H][C$]12CC[C@H](O)[C@H](C(=O)OC)[C$]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,TRUE
1203,CHEMBL264374,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,,,50,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(n)C=C2)C=C1)C(O)=O,TRUE
1204,CHEMBL107,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,,,59,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1[C@H](CC2)NC(C)=O,TRUE
1205,CHEMBL1509,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21,,,122,[H][C$]12C[C@]1([H])[C$]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C$]4(CCC(=O)O4)[C$]3(C)CC[C@]1([H])[C$]1(C)CCC(=O)C=C21,TRUE
